,experience,weeks,education,occupation_white,industry_yes,south_yes,smsa_yes,married_yes,gender_male,union_yes,ethnicity_other,wage_class
3612,31,49,14,0,1,0,1,1,1,1,1,very high
3613,7,50,13,0,0,1,0,1,1,0,1,low
3614,8,46,13,0,0,1,0,1,1,0,1,low
3615,9,50,13,0,0,1,0,1,1,0,1,low
3616,10,49,13,0,0,1,0,1,1,0,1,low
3617,11,50,13,0,0,1,0,1,1,0,1,low
3618,12,48,13,0,0,1,0,1,1,0,1,low
3619,13,48,13,0,0,1,0,1,1,0,1,low
3620,14,49,11,1,1,1,0,1,1,0,1,low
3621,15,50,11,1,1,1,0,1,1,0,1,low
3622,16,50,11,1,1,1,0,1,1,0,1,low
3623,17,51,11,0,1,1,0,1,1,0,1,low
3624,18,51,11,0,0,1,0,1,1,0,1,low
3625,19,51,11,0,0,1,0,1,1,0,1,average
3626,20,51,11,0,0,1,0,1,1,0,1,average
3627,3,49,12,0,0,0,1,0,1,1,0,low
3628,4,50,12,0,0,0,1,0,1,1,0,low
3629,5,52,12,0,0,0,1,0,1,1,0,low
3630,6,51,12,0,0,0,1,0,1,1,0,low
3631,7,49,12,0,0,0,1,0,1,1,0,low
3632,8,51,12,0,0,0,1,0,1,1,0,low
3633,9,49,12,0,0,0,1,0,1,1,0,average
3634,26,46,12,0,1,0,1,1,1,1,1,low
3635,27,49,12,0,1,0,1,1,1,1,1,average
3636,28,50,12,0,1,0,1,1,1,1,1,average
3637,29,50,12,0,0,0,1,1,1,1,1,average
3638,30,21,12,0,0,0,1,1,1,0,1,low
3639,31,50,12,0,0,0,1,1,1,0,1,low
3640,32,52,12,0,1,0,1,1,1,1,1,high
3641,17,51,16,1,0,0,0,0,1,1,1,average
3642,18,52,16,1,0,0,0,0,1,0,1,high
3643,19,50,16,1,0,0,0,0,1,0,1,high
3644,20,49,16,1,0,0,0,0,1,0,1,very high
3645,21,50,16,1,0,0,0,0,1,0,1,very high
3646,22,50,16,1,0,0,0,0,1,0,1,high
3647,23,50,16,1,0,0,0,0,1,0,1,very high
3648,2,51,9,0,1,0,0,1,1,0,1,low
3649,3,49,9,0,1,0,0,1,1,0,1,low
3650,4,52,9,0,1,0,0,1,1,1,1,low
3651,5,49,9,0,1,0,0,1,1,1,1,average
3652,6,49,9,0,1,0,0,1,1,1,1,average
3653,7,35,9,0,1,0,0,1,1,1,1,very high
3654,8,44,9,0,1,0,0,1,1,1,1,high
3655,3,39,10,0,1,1,0,1,1,1,1,low
3656,4,48,10,0,1,1,0,1,1,1,1,low
3657,5,50,10,0,1,1,0,1,1,1,1,low
3658,6,49,10,0,1,1,0,1,1,1,1,average
3659,7,50,10,0,1,1,0,1,1,1,1,average
3660,8,49,10,0,1,1,0,1,1,1,1,average
3661,9,47,10,0,1,1,0,1,1,1,1,high
3662,5,45,16,1,0,1,0,1,1,0,1,low
3663,6,45,16,1,0,1,0,1,1,0,1,average
3664,7,49,16,1,0,1,0,1,1,0,1,average
3665,8,49,16,1,0,1,0,1,1,0,1,average
3666,9,49,16,1,0,1,0,1,1,0,1,high
3667,10,51,16,1,0,1,0,1,1,0,1,average
3668,11,50,16,1,0,1,0,1,1,0,1,average
3669,11,49,12,1,0,1,1,1,1,1,0,low
3670,12,49,12,1,0,1,1,1,1,1,0,low
3671,13,49,12,1,0,1,1,0,1,1,0,average
3672,14,49,12,1,0,1,1,0,1,1,0,average
3673,15,43,12,1,0,1,1,0,1,1,0,average
3674,16,46,12,1,0,1,1,0,1,1,0,average
3675,17,44,12,1,0,1,1,0,1,1,0,high
3676,1,35,14,0,1,0,1,0,1,0,1,low
3677,2,49,14,0,1,0,1,0,1,0,1,low
3678,3,47,14,0,1,0,1,0,1,0,1,low
3679,4,48,14,1,1,0,1,0,1,0,1,low
3680,5,52,14,1,1,0,1,0,1,0,1,low
3681,6,49,14,1,1,0,1,0,1,0,1,average
3682,7,49,14,1,1,0,1,0,1,0,1,average
3683,5,50,16,1,0,0,1,1,1,0,0,low
3684,6,50,16,1,0,0,1,1,1,0,0,average
3685,7,50,16,1,0,0,1,1,1,0,0,average
3686,8,50,16,1,0,0,1,1,1,0,0,average
3687,9,49,16,1,0,0,1,1,1,0,0,high
3688,10,49,16,1,0,0,1,1,1,0,0,very high
3689,11,50,16,1,0,0,1,1,1,0,0,very high
3690,4,40,17,1,0,1,0,1,1,0,1,low
3691,5,32,17,1,0,1,0,1,1,0,1,low
3692,6,37,17,1,0,1,0,1,1,0,1,low
3693,7,35,17,1,0,1,0,1,1,0,1,average
3694,8,37,17,1,0,1,0,1,1,0,1,average
3695,9,35,17,1,0,1,0,1,1,0,1,average
3696,10,37,17,1,0,1,0,1,1,0,1,high
3697,33,44,12,1,0,0,1,1,1,0,1,high
3698,34,47,12,1,0,0,1,1,1,0,1,high
3699,35,47,12,1,0,0,1,1,1,0,1,very high
3700,36,47,12,1,0,0,1,1,1,1,1,very high
3701,37,45,12,1,0,0,1,1,1,1,1,high
3702,38,47,12,1,0,0,1,1,1,0,1,very high
3703,39,50,12,1,0,0,1,1,1,0,1,very high
3704,8,50,17,1,1,0,1,1,1,0,1,high
3705,9,48,17,1,1,0,1,1,1,0,1,high
3706,10,47,17,1,1,0,1,1,1,0,1,very high
3707,11,44,17,1,1,0,1,1,1,0,1,very high
3708,12,46,17,1,1,0,1,1,1,0,1,very high
3709,13,47,17,1,1,0,1,1,1,0,1,very high
3710,14,46,17,1,1,0,1,1,1,0,1,very high
3711,2,49,16,1,0,0,1,1,1,0,1,average
3712,3,49,16,1,0,0,1,1,1,0,1,high
3713,4,50,16,1,0,0,1,1,1,0,1,high
3714,5,49,16,1,0,0,1,1,1,0,1,very high
3715,6,48,16,1,0,0,1,1,1,0,1,very high
3716,7,48,16,1,0,0,1,1,1,0,1,very high
3717,8,46,16,1,0,0,1,1,1,0,1,very high
3718,5,29,12,0,0,1,0,1,1,0,1,low
3719,6,49,12,0,0,1,0,1,1,0,1,low
3720,7,51,12,0,0,1,0,1,1,0,1,low
3721,8,49,12,0,0,1,0,1,1,0,1,low
3722,9,50,12,0,0,1,0,1,1,0,1,low
3723,10,46,12,0,0,1,0,1,1,0,1,low
3724,11,49,12,0,0,1,0,1,1,0,1,average
3725,32,50,13,1,0,0,0,1,1,0,1,low
3726,33,50,13,1,0,0,0,1,1,0,1,low
3727,34,48,13,1,0,0,0,1,1,0,1,average
3728,35,48,13,1,0,0,0,1,1,0,1,average
3729,36,49,13,1,0,0,0,1,1,0,1,average
3730,37,48,13,1,0,0,0,1,1,0,1,average
3731,38,49,13,1,0,0,0,1,1,0,1,average
3732,5,51,12,1,1,1,0,1,1,0,1,low
3733,6,48,12,1,1,1,0,1,1,0,1,low
3734,7,51,12,0,1,1,0,1,1,0,1,low
3735,8,51,12,0,1,1,0,1,1,0,1,low
3736,9,51,12,0,1,1,0,1,1,0,1,low
3737,10,50,12,0,1,1,0,1,1,0,1,low
3738,11,51,12,0,1,1,0,1,1,0,1,low
3739,9,51,12,0,0,1,0,1,1,0,1,low
3740,10,50,12,0,0,1,0,1,1,0,1,low
3741,11,51,12,0,0,1,0,1,1,0,1,low
3742,12,50,12,0,0,1,0,1,1,0,1,low
3743,13,49,12,0,0,1,0,1,1,0,1,low
3744,14,51,12,0,0,1,0,1,1,0,1,low
3745,15,50,12,0,0,1,0,1,1,0,1,low
3746,7,51,17,1,0,0,1,0,1,0,1,high
3747,8,51,17,1,0,0,1,0,1,0,1,high
3748,9,49,17,1,0,0,1,0,1,0,1,high
3749,10,50,17,1,0,0,1,0,1,0,1,high
3750,11,50,17,1,0,0,1,1,1,0,1,very high
3751,12,51,17,1,0,0,1,1,1,0,1,very high
3752,13,49,17,1,0,0,1,1,1,0,1,very high
3753,7,48,16,1,0,0,1,1,1,0,1,low
3754,8,50,16,1,0,0,1,1,1,0,1,average
3755,9,50,16,1,0,0,1,1,1,0,1,average
3756,10,50,16,1,0,0,1,1,1,0,1,high
3757,11,50,16,1,0,0,1,1,1,0,1,very high
3758,12,49,16,1,0,1,1,1,1,0,1,high
3759,13,49,16,1,0,1,1,1,1,0,1,very high
3760,10,48,16,1,1,0,1,1,1,0,1,average
3761,11,51,16,1,1,0,1,1,1,0,1,high
3762,12,50,16,1,1,0,1,1,1,0,1,high
3763,13,47,16,1,1,0,1,1,1,0,1,high
3764,14,51,16,1,1,0,1,1,1,0,1,very high
3765,15,50,16,1,1,0,1,1,1,0,1,very high
3766,16,51,16,1,1,0,1,1,1,0,1,very high
3767,3,50,17,1,0,0,1,1,1,0,1,low
3768,4,49,17,1,0,0,1,1,1,0,1,average
3769,5,50,17,1,0,0,1,1,1,0,1,average
3770,6,49,17,1,0,0,1,1,1,0,1,very high
3771,7,48,17,1,0,0,1,1,1,0,1,very high
3772,8,50,17,1,0,0,1,1,1,0,1,very high
3773,9,48,17,1,0,0,1,1,1,0,1,very high
3774,25,47,16,1,1,0,1,1,1,0,1,high
3775,26,47,16,1,1,0,1,1,1,0,1,high
3776,27,47,16,1,1,0,1,1,1,0,1,very high
3777,28,46,16,1,1,0,1,1,1,0,1,very high
3778,29,45,16,1,1,0,1,1,1,0,1,very high
3779,30,45,16,1,1,0,1,1,1,0,1,very high
3780,31,45,16,1,1,0,1,1,1,0,1,very high
3781,8,50,14,1,0,0,1,1,1,1,1,average
3782,9,50,14,1,0,0,1,1,1,1,1,average
3783,10,50,14,1,0,0,1,1,1,1,1,average
3784,11,49,14,1,0,0,1,1,1,1,1,average
3785,12,48,14,1,0,0,1,1,1,1,1,high
3786,13,48,14,1,0,0,1,1,1,1,1,high
3787,14,49,14,1,0,0,1,1,1,1,1,very high
3788,17,46,13,1,0,1,1,1,1,0,1,average
3789,18,47,13,1,0,1,1,1,1,0,1,average
3790,19,46,13,1,0,1,1,1,1,0,1,high
3791,20,45,13,1,0,1,1,1,1,0,1,high
3792,21,47,13,1,0,1,1,1,1,0,1,high
3793,22,49,13,1,0,1,1,1,1,0,1,very high
3794,23,46,13,1,0,1,1,1,1,0,1,very high
3795,5,51,17,1,0,0,1,1,1,0,1,average
3796,6,52,17,1,0,0,1,1,1,0,1,high
3797,7,51,17,1,0,0,1,1,1,0,1,high
3798,8,51,17,1,0,0,1,1,1,0,1,average
3799,9,50,17,1,0,0,1,1,1,0,1,high
3800,10,51,17,1,0,0,1,1,1,0,1,high
3801,11,51,17,1,0,0,1,1,1,0,1,very high
3802,4,49,14,0,0,1,0,1,1,1,1,average
3803,5,49,14,0,0,1,0,1,1,1,1,average
3804,6,49,14,0,0,1,0,1,1,1,1,very high
3805,7,49,14,0,0,1,0,1,1,0,1,very high
3806,8,49,14,0,0,1,0,1,1,1,1,very high
3807,9,49,14,0,0,1,0,1,1,0,1,high
3808,10,49,14,1,0,1,0,1,1,1,1,very high
3809,39,47,12,1,1,0,1,1,1,0,1,high
3810,40,47,12,1,1,0,1,1,1,0,1,high
3811,41,46,12,1,1,0,1,1,1,0,1,very high
3812,42,44,12,1,1,0,1,1,1,0,1,very high
3813,43,44,12,1,1,0,1,1,1,0,1,very high
3814,44,41,12,1,1,0,1,1,1,0,1,very high
3815,45,46,12,0,1,0,1,1,1,0,1,very high
3816,11,49,12,0,0,0,1,1,1,1,1,average
3817,12,49,12,0,0,0,1,1,1,1,1,high
3818,13,41,12,0,1,0,1,1,1,0,1,high
3819,14,47,12,0,0,0,1,1,1,1,1,high
3820,15,28,12,0,0,0,1,1,1,1,1,very high
3821,16,46,12,0,0,0,1,1,1,1,1,very high
3822,17,48,12,0,0,0,1,1,1,1,1,very high
3823,7,49,12,0,0,0,1,1,1,1,1,average
3824,8,50,12,0,0,0,1,1,1,1,1,high
3825,9,47,12,0,0,0,1,1,1,1,1,high
3826,10,43,12,0,0,0,1,1,1,1,1,high
3827,11,47,12,0,0,0,1,1,1,1,1,high
3828,12,48,12,0,0,0,1,1,1,1,1,very high
3829,13,48,12,0,0,0,1,1,1,1,1,very high
3830,8,47,16,1,0,0,1,1,1,0,0,high
3831,9,49,16,1,0,0,1,1,1,0,0,high
3832,10,49,16,1,0,0,1,1,1,0,0,high
3833,11,49,16,1,0,0,1,1,1,0,0,high
3834,12,49,16,1,0,0,1,1,1,0,0,very high
3835,13,47,16,1,0,0,1,1,1,0,0,average
3836,14,46,16,1,0,0,1,1,1,0,0,high
3837,6,50,12,0,0,0,1,0,1,0,1,low
3838,7,50,12,0,0,0,1,0,1,0,1,low
3839,8,51,12,0,0,0,1,1,1,0,1,low
3840,9,50,12,0,0,0,1,1,1,0,1,low
3841,10,51,12,0,0,0,1,1,1,0,1,low
3842,11,51,12,0,0,0,1,1,1,0,1,average
3843,12,51,12,0,0,0,1,1,1,0,1,low
3844,8,48,14,0,0,0,1,1,1,1,1,high
3845,9,50,14,0,0,0,1,1,1,1,1,high
3846,10,47,14,0,0,0,1,1,1,1,1,high
3847,11,49,14,0,0,0,1,1,1,1,1,high
3848,12,48,14,0,0,0,1,1,1,1,1,very high
3849,13,47,14,0,0,0,1,1,1,1,1,very high
3850,14,47,14,0,0,0,1,1,1,1,1,very high
3851,3,39,16,1,0,0,1,0,0,1,1,low
3852,4,35,16,1,0,0,1,0,0,1,1,low
3853,5,37,16,1,0,0,1,0,0,1,1,low
3854,6,38,16,1,0,0,1,0,0,1,1,average
3855,7,39,16,1,0,0,1,0,0,1,1,low
3856,8,39,16,1,0,0,1,0,0,1,1,average
3857,9,37,16,1,0,0,1,0,0,1,1,average
3858,6,38,17,1,0,0,0,1,1,1,1,low
3859,7,37,17,1,0,0,0,1,1,1,1,average
3860,8,39,17,1,0,0,0,1,1,1,1,average
3861,9,35,17,1,0,0,0,1,1,1,1,average
3862,10,36,17,1,0,0,0,1,1,1,1,average
3863,11,39,17,1,1,0,0,1,1,0,1,high
3864,12,49,17,1,0,0,0,1,1,1,1,high
3865,1,51,16,1,0,0,0,0,0,0,1,low
3866,2,40,16,1,0,0,0,0,0,0,1,low
3867,3,39,16,1,0,0,0,0,0,0,1,low
3868,4,39,16,1,0,1,1,0,0,0,1,low
3869,5,39,16,1,0,1,1,0,0,0,1,low
3870,6,39,16,1,0,1,0,0,0,0,1,average
3871,7,40,16,1,0,1,0,0,0,0,1,average
3872,13,48,14,1,0,0,1,0,0,1,1,low
3873,14,48,14,1,0,0,1,0,0,0,1,low
3874,15,49,14,1,0,0,1,0,0,1,1,low
3875,16,47,14,0,0,0,1,0,0,1,1,low
3876,17,49,14,1,0,0,1,0,0,1,1,low
3877,18,46,14,1,0,0,1,0,0,1,1,low
3878,19,38,14,1,0,0,1,0,0,0,1,low
3879,27,47,15,1,1,0,1,1,1,0,1,high
3880,28,47,15,1,1,0,1,1,1,0,1,high
3881,29,48,15,1,1,0,1,1,1,0,1,very high
3882,30,47,15,1,1,0,1,1,1,0,1,very high
3883,31,47,15,1,1,0,1,1,1,0,1,very high
3884,32,48,15,1,1,0,1,1,1,0,1,very high
3885,33,47,15,1,1,0,1,1,1,0,1,very high
3886,3,50,16,1,1,0,1,1,1,0,1,average
3887,4,49,16,1,1,0,1,1,1,0,1,high
3888,5,49,16,1,1,0,1,1,1,0,1,very high
3889,6,49,16,1,1,0,1,1,1,0,1,very high
3890,7,49,16,1,1,0,1,1,1,0,1,very high
3891,8,47,16,1,1,0,1,1,1,0,1,very high
3892,9,46,16,1,1,0,1,1,1,0,1,very high
3893,16,50,12,0,1,0,0,1,1,0,1,low
3894,17,51,12,0,1,0,0,1,1,0,1,average
3895,18,48,12,0,1,0,0,1,1,0,1,average
3896,19,47,12,0,1,0,0,1,1,0,1,average
3897,20,49,12,0,1,0,0,1,1,0,1,average
3898,21,51,12,0,1,0,0,1,1,1,1,high
3899,22,50,12,0,1,0,0,1,1,1,1,high
3900,14,49,12,1,0,1,1,0,0,0,1,low
3901,15,48,12,1,0,1,1,0,0,0,1,low
3902,16,49,12,1,0,1,1,0,0,0,1,low
3903,17,49,12,1,0,1,1,0,0,0,1,low
3904,18,49,12,1,0,1,1,0,0,0,1,average
3905,19,49,12,1,0,1,1,0,0,0,1,low
3906,20,48,12,1,0,1,1,0,0,0,1,average
3907,35,48,16,1,1,1,1,1,1,0,1,low
3908,36,48,16,1,1,1,1,1,1,0,1,low
3909,37,47,16,1,1,1,1,1,1,0,1,average
3910,38,48,16,1,1,1,1,1,1,0,1,average
3911,39,47,16,1,1,1,1,1,1,0,1,average
3912,40,48,16,1,0,1,1,1,1,0,1,average
3913,41,44,16,1,1,1,1,1,1,0,1,high
3914,31,50,12,0,0,0,0,1,1,1,1,low
3915,32,50,12,0,0,0,0,1,1,0,1,low
3916,33,50,12,0,0,0,0,1,1,0,1,average
3917,34,42,12,0,0,0,0,1,1,1,1,average
3918,35,24,12,0,0,0,0,1,1,0,1,average
3919,36,49,12,0,0,0,0,1,1,0,1,average
3920,37,49,12,1,0,0,0,1,1,0,1,average
3921,7,45,12,0,0,1,1,1,1,0,1,low
3922,8,50,12,0,0,1,1,1,1,0,1,low
3923,9,25,12,0,0,1,1,1,1,0,1,very high
3924,10,52,12,0,0,1,1,1,1,0,1,average
3925,11,52,12,0,0,1,1,1,1,0,1,average
3926,12,52,12,0,0,1,1,1,1,0,1,high
3927,13,50,12,0,0,1,1,1,1,0,1,high
3928,2,32,17,1,0,1,1,0,1,0,1,average
3929,3,50,17,1,0,1,1,0,1,0,1,average
3930,4,50,17,1,0,0,1,0,1,0,1,average
3931,5,47,17,1,0,0,1,1,1,0,1,high
3932,6,50,17,1,0,0,1,1,1,0,1,very high
3933,7,49,17,1,0,0,1,1,1,0,1,very high
3934,8,49,17,1,0,0,1,1,1,0,1,very high
3935,30,46,14,1,0,0,1,1,1,1,1,average
3936,31,44,14,1,0,0,1,1,1,1,1,high
3937,32,46,14,1,0,0,1,1,1,1,1,high
3938,33,43,14,1,0,0,1,1,1,1,1,high
3939,34,46,14,1,0,0,1,1,1,1,1,high
3940,35,21,14,1,0,0,1,1,1,1,1,high
3941,36,48,14,1,0,0,1,1,1,1,1,high
3942,6,48,14,0,0,1,0,1,1,1,1,average
3943,7,52,14,0,0,1,0,1,1,1,1,high
3944,8,50,14,0,0,1,0,1,1,1,1,high
3945,9,52,14,0,0,1,0,1,1,1,1,very high
3946,10,51,14,1,0,1,0,1,1,0,1,very high
3947,11,49,14,1,0,1,0,1,1,1,1,very high
3948,12,49,14,1,0,1,0,1,1,1,1,very high
3949,25,51,11,0,0,1,1,1,1,1,1,high
3950,26,44,11,1,0,1,1,1,1,0,1,high
3951,27,51,11,1,0,1,1,1,1,0,1,very high
3952,28,50,11,1,0,1,1,1,1,0,1,very high
3953,29,52,11,1,0,1,1,1,1,0,1,very high
3954,30,51,11,0,0,1,1,1,1,0,1,very high
3955,31,49,11,1,0,1,1,1,1,0,1,very high
3956,2,25,16,1,0,1,1,0,1,0,1,low
3957,3,46,16,1,0,1,1,0,1,0,1,average
3958,4,50,16,1,0,1,1,0,1,0,1,low
3959,5,48,16,1,0,1,1,0,1,0,1,average
3960,6,47,16,1,0,1,1,0,1,0,1,very high
3961,7,47,16,1,0,1,1,0,1,0,1,very high
3962,8,48,16,1,0,1,1,0,1,0,1,very high
3963,40,51,10,0,0,0,0,1,1,0,1,low
3964,41,51,10,0,1,0,0,1,1,0,1,low
3965,42,50,10,0,1,0,0,1,1,0,1,low
3966,43,40,10,0,1,0,0,1,1,0,1,low
3967,44,36,10,0,1,0,0,1,1,0,1,low
3968,45,41,10,0,0,0,0,1,1,0,1,low
3969,46,51,10,0,0,0,0,1,1,0,1,low
3970,7,48,14,0,1,0,0,1,1,1,1,average
3971,8,49,14,0,0,0,0,1,1,1,1,average
3972,9,49,14,0,0,0,0,1,1,1,1,average
3973,10,47,14,0,1,0,0,1,1,1,1,average
3974,11,47,14,0,1,0,0,1,1,1,1,high
3975,12,46,14,0,1,0,0,1,1,1,1,high
3976,13,48,14,0,1,0,0,1,1,1,1,very high
3977,19,50,12,0,1,0,1,1,1,0,1,average
3978,20,50,12,0,1,0,1,1,1,0,1,average
3979,21,51,12,0,1,0,1,1,1,0,1,average
3980,22,49,12,0,1,0,1,1,1,0,1,high
3981,23,49,12,0,1,0,1,1,1,0,1,very high
3982,24,49,12,0,1,0,1,1,1,0,1,very high
3983,25,51,12,0,1,0,1,1,1,0,1,very high
3984,8,48,12,0,0,0,1,0,0,0,1,low
3985,9,46,12,0,0,0,1,0,0,0,1,low
3986,10,49,12,0,0,0,1,0,0,0,1,low
3987,11,49,12,1,0,0,1,0,0,0,1,low
3988,12,49,12,0,0,0,1,0,0,0,1,low
3989,13,49,12,0,0,0,1,0,0,0,1,low
3990,14,48,12,0,0,0,1,0,0,0,1,low
3991,8,50,12,0,0,0,1,1,1,1,1,low
3992,9,50,12,0,0,0,1,1,1,1,1,average
3993,10,51,12,0,0,0,1,1,1,1,1,high
3994,11,50,12,1,0,0,1,1,1,1,1,high
3995,12,49,12,1,0,0,1,1,1,1,1,very high
3996,13,50,12,0,0,0,1,1,1,1,1,very high
3997,14,50,12,0,0,0,1,1,1,1,1,high
3998,3,30,11,0,0,0,1,1,1,0,1,low
3999,4,50,11,0,0,0,1,0,1,0,1,low
4000,5,48,11,0,0,0,1,1,1,0,1,low
4001,6,48,11,0,0,0,0,1,1,0,1,average
4002,7,40,11,0,0,0,1,1,1,0,1,average
4003,8,51,11,0,0,0,1,1,1,0,1,average
4004,9,50,11,0,0,0,1,1,1,0,1,low
4005,5,51,12,1,0,1,1,1,1,1,1,low
4006,6,51,12,0,0,1,1,1,1,1,1,low
4007,7,49,12,0,0,1,1,1,1,1,1,low
4008,8,50,12,0,0,1,1,1,1,1,1,low
4009,9,50,12,0,0,1,1,1,1,1,1,average
4010,10,50,12,0,0,1,1,1,1,0,1,average
4011,11,51,12,0,1,1,1,1,1,1,1,average
4012,4,49,12,0,0,1,1,1,1,0,1,low
4013,5,48,12,0,0,1,1,1,1,0,1,low
4014,6,48,12,0,0,1,1,1,1,0,1,average
4015,7,49,12,0,0,1,0,1,1,0,1,average
4016,8,49,12,0,0,1,0,1,1,0,1,high
4017,9,49,12,0,0,1,0,1,1,0,1,high
4018,10,48,12,0,0,1,0,1,1,0,1,very high
4019,6,49,14,1,0,0,1,1,1,0,1,low
4020,7,50,14,1,0,0,1,1,1,0,1,low
4021,8,49,14,1,0,0,1,1,1,0,1,low
4022,9,49,14,1,0,0,1,1,1,0,1,low
4023,10,49,14,1,0,0,1,1,1,0,1,low
4024,11,49,14,1,0,0,1,1,1,0,1,low
4025,12,49,14,1,0,0,1,1,1,0,1,average
4026,2,50,12,1,0,0,1,0,1,0,1,low
4027,3,50,12,1,0,0,1,1,1,0,1,low
4028,4,45,12,1,0,0,1,1,1,0,1,low
4029,5,48,12,1,0,0,1,1,1,0,1,average
4030,6,51,12,1,0,0,1,1,1,0,1,average
4031,7,51,12,1,0,0,1,1,1,0,1,average
4032,8,50,12,1,0,0,1,1,1,0,1,average
4033,10,30,12,0,0,0,0,1,1,0,1,low
4034,11,52,12,0,0,0,0,1,1,0,1,low
4035,12,52,12,0,0,0,0,1,1,0,1,low
4036,13,50,12,0,0,0,0,1,1,0,1,low
4037,14,51,12,0,0,0,0,1,1,0,1,low
4038,15,51,12,0,0,0,0,1,1,0,1,average
4039,16,50,12,0,0,0,0,1,1,0,1,average
4040,6,40,13,0,1,0,0,1,1,0,1,low
4041,7,49,13,0,1,0,0,1,1,0,1,average
4042,8,49,13,0,1,0,0,1,1,0,1,average
4043,9,49,13,0,1,0,0,1,1,0,1,average
4044,10,50,13,0,1,0,0,1,1,0,1,high
4045,11,46,13,0,1,0,0,1,1,0,1,high
4046,12,45,13,0,1,0,0,1,1,0,1,high
4047,3,51,16,1,0,1,1,0,0,0,1,low
4048,4,50,16,1,0,1,1,0,0,0,1,low
4049,5,50,16,1,0,1,1,0,0,0,1,low
4050,6,50,16,1,0,1,1,0,0,0,1,low
4051,7,47,16,1,0,1,1,0,0,0,1,average
4052,8,50,16,1,0,1,1,0,0,0,1,high
4053,9,51,16,1,0,1,1,0,0,0,1,high
4054,5,51,12,0,1,0,1,1,1,1,1,low
4055,6,42,12,0,1,0,1,1,1,1,1,low
4056,7,48,12,0,1,0,1,1,1,1,1,average
4057,8,47,12,0,1,0,1,1,1,1,1,average
4058,9,49,12,0,1,0,1,1,1,1,1,average
4059,10,48,12,0,0,0,1,1,1,1,1,high
4060,11,46,12,0,1,0,1,1,1,0,1,very high
4061,8,39,17,1,0,0,1,1,1,1,1,high
4062,9,40,17,1,0,0,1,1,1,1,1,high
4063,10,41,17,1,0,0,1,1,1,1,1,high
4064,11,34,17,1,0,0,0,1,1,1,1,very high
4065,12,50,17,1,0,0,1,1,1,1,1,very high
4066,13,40,17,1,0,0,1,1,1,1,1,very high
4067,14,38,17,1,0,0,1,1,1,1,1,very high
4068,2,47,12,0,0,0,1,0,1,0,1,low
4069,3,31,12,0,0,0,1,0,1,0,1,low
4070,4,45,12,0,0,0,1,0,1,0,1,average
4071,5,51,12,0,0,0,1,0,1,0,1,high
4072,6,49,12,0,0,0,1,0,1,0,1,high
4073,7,50,12,0,0,0,1,0,1,0,1,high
4074,8,51,12,0,0,0,1,0,1,0,1,very high
4075,7,50,12,0,1,0,0,1,1,0,1,low
4076,8,50,12,0,1,0,0,1,1,0,1,average
4077,9,46,12,0,1,0,0,1,1,0,1,average
4078,10,47,12,0,1,0,0,1,1,0,1,high
4079,11,43,12,0,1,0,0,1,1,0,1,very high
4080,12,44,12,0,1,0,0,1,1,0,1,very high
4081,13,47,12,0,1,0,0,1,1,0,1,very high
4082,5,52,12,0,0,0,1,1,1,0,1,low
4083,6,51,12,0,0,0,1,1,1,0,1,low
4084,7,49,12,0,0,0,1,1,1,0,1,average
4085,8,50,12,0,0,0,1,1,1,0,1,average
4086,9,49,12,0,0,0,1,1,1,0,1,average
4087,10,50,12,0,0,0,1,1,1,0,1,high
4088,11,50,12,0,0,0,1,1,1,0,1,average
4089,5,50,16,1,0,0,1,1,1,0,1,average
4090,6,51,16,1,0,0,1,1,1,0,1,average
4091,7,48,16,1,0,0,1,1,1,0,1,average
4092,8,51,16,1,0,0,1,1,1,0,1,high
4093,9,48,16,1,0,0,1,1,1,0,1,high
4094,10,50,16,1,0,0,1,1,1,0,1,very high
4095,11,49,16,1,0,0,1,1,1,0,1,very high
4096,14,51,10,0,1,1,0,1,1,0,1,low
4097,15,51,10,0,1,1,0,1,1,0,1,low
4098,16,51,10,0,1,1,0,1,1,0,1,low
4099,17,51,10,0,1,1,0,1,1,0,1,low
4100,18,51,10,0,1,1,0,1,1,0,1,low
4101,19,50,10,0,1,1,0,1,1,0,1,low
4102,20,30,10,0,1,1,0,1,1,0,1,low
4103,12,50,12,0,0,0,1,1,1,1,0,average
4104,13,50,12,0,0,0,1,1,1,1,0,high
4105,14,49,12,0,0,0,1,1,1,1,0,high
4106,15,49,12,0,0,0,1,1,1,1,0,high
4107,16,48,12,0,0,0,1,1,1,1,0,very high
4108,17,48,12,0,0,0,1,1,1,1,0,very high
4109,18,48,12,0,0,0,1,1,1,1,0,very high
4110,1,51,16,1,0,1,0,1,1,0,1,low
4111,2,50,16,1,0,1,1,1,1,0,1,low
4112,3,49,16,1,0,1,1,1,1,0,1,low
4113,4,49,16,1,0,1,1,1,1,0,1,low
4114,5,49,16,1,0,1,1,1,1,0,1,average
4115,6,50,16,1,0,1,1,1,1,0,1,low
4116,7,50,16,1,0,1,1,1,1,0,1,high
4117,31,48,12,0,0,0,1,1,1,1,1,average
4118,32,47,12,0,0,0,1,1,1,1,1,high
4119,33,46,12,0,0,0,1,1,1,1,1,high
4120,34,47,12,0,0,0,1,1,1,1,1,high
4121,35,47,12,0,0,0,1,1,1,1,1,high
4122,36,46,12,0,0,0,1,1,1,1,1,very high
4123,37,46,12,0,0,0,1,1,1,1,1,very high
